Id,Age,BirthId,FirstName,Height,LastName,Name,Nationality,Number,Photo,Position,TeamId
10077,23,,"",,"","Luis Henrique","",44,https://media.api-sports.io/football/players/10077.png,Attacker,81
10097,25,,"",,"","Éderson","",13,https://media.api-sports.io/football/players/10097.png,Midfielder,499
10135,27,,"",,"","Bruno Guimarães","",39,https://media.api-sports.io/football/players/10135.png,Midfielder,34
10238,25,,"",,"","Carlos Augusto","",30,https://media.api-sports.io/football/players/10238.png,Defender,505
10316,27,,"",,"","Caio Henrique","",12,https://media.api-sports.io/football/players/10316.png,Defender,91
10322,23,,"",,"","Marcos Paulo","",,https://media.api-sports.io/football/players/10322.png,Attacker,530
10329,23,,"",,"","João Pedro","",9,https://media.api-sports.io/football/players/10329.png,Attacker,51
10373,26,,"",,"","Carlos Miguel","",33,https://media.api-sports.io/football/players/10373.png,Goalkeeper,65
11245,23,,"",,"","F. Krastev","",50,https://media.api-sports.io/football/players/11245.png,Midfielder,193
11379,28,,"",,"","A. Batalla","",13,https://media.api-sports.io/football/players/11379.png,Goalkeeper,728
11421,27,,"",,"","G. Suazo","",17,https://media.api-sports.io/football/players/11421.png,Defender,96
12550,30,,"",,"",Maurides,"",33,https://media.api-sports.io/football/players/12550.png,Attacker,186
13489,21,,"",,"","J. Durán","",9,https://media.api-sports.io/football/players/13489.png,Attacker,66
13736,28,,"",,"","D. Muñoz","",12,https://media.api-sports.io/football/players/13736.png,Defender,52
14295,24,,"",,"","J. Mitrović","",28,https://media.api-sports.io/football/players/14295.png,Attacker,205
14327,25,,"",,"","D. Bradarić","",12,https://media.api-sports.io/football/players/14327.png,Defender,504
14329,28,,"",,"","A. Ismajli","",34,https://media.api-sports.io/football/players/14329.png,Defender,511
14330,29,,"",,"","J. Juranović","",18,https://media.api-sports.io/football/players/14330.png,Defender,182
14341,28,,"",,"","S. Jurić","",20,https://media.api-sports.io/football/players/14341.png,Midfielder,720
14394,26,,"",,"","L. Ivanušec","",17,https://media.api-sports.io/football/players/14394.png,Attacker,209
14395,27,,"",,"","K. Jakić","",17,https://media.api-sports.io/football/players/14395.png,Midfielder,170
14553,25,,"",,"","N. Labrović","",22,https://media.api-sports.io/football/players/14553.png,Goalkeeper,170
14605,28,,"",,"","I. Prtajin","",9,https://media.api-sports.io/football/players/14605.png,Attacker,182
14701,24,,"",,"","J. Šutalo","",37,https://media.api-sports.io/football/players/14701.png,Defender,194
15286,27,,"",,"","Mousa Tamari","",9,https://media.api-sports.io/football/players/15286.png,Attacker,82
15573,25,,"",,"","K. Grabara","",1,https://media.api-sports.io/football/players/15573.png,Goalkeeper,161
15592,28,,"",,"","J. Stage","",6,https://media.api-sports.io/football/players/15592.png,Midfielder,162
15673,28,,"",,"","Y. Ramadani","",20,https://media.api-sports.io/football/players/15673.png,Midfielder,867
15684,32,,"",,"","P. Carlgren","",30,https://media.api-sports.io/football/players/15684.png,Goalkeeper,83
15690,25,,"",,"","S. Graves","",28,https://media.api-sports.io/football/players/15690.png,Defender,193
15732,23,,"",,"","M. Kaufmann","",29,https://media.api-sports.io/football/players/15732.png,Attacker,180
15745,25,,"",,"","M. Roerslev","",30,https://media.api-sports.io/football/players/15745.png,Defender,55
15783,27,,"",,"","E. Sabbi","",11,https://media.api-sports.io/football/players/15783.png,Attacker,111
15793,27,,"",,"","R. Nicolaisen","",2,https://media.api-sports.io/football/players/15793.png,Defender,96
15797,25,,"",,"","J. Cajuste","",12,https://media.api-sports.io/football/players/15797.png,Midfielder,57
15799,26,,"",,"","F. Onyeka","",19,https://media.api-sports.io/football/players/15799.png,Midfielder,170
15811,27,,"",,"","A. Dovbyk","",11,https://media.api-sports.io/football/players/15811.png,Attacker,497
15812,30,,"",,"","P. Onuachu","",32,https://media.api-sports.io/football/players/15812.png,Attacker,41
15843,25,,"",,"","O. Christensen","",53,https://media.api-sports.io/football/players/15843.png,Goalkeeper,502
15870,24,,"",,"","M. Hermansen","",30,https://media.api-sports.io/football/players/15870.png,Goalkeeper,46
15874,33,,"",,"","A. Jung","",3,https://media.api-sports.io/football/players/15874.png,Defender,162
15881,23,,"",,"","M. Frendrup","",32,https://media.api-sports.io/football/players/15881.png,Midfielder,495
15884,24,,"",,"","J. Lindstrøm","",29,https://media.api-sports.io/football/players/15884.png,Midfielder,45
15890,35,,"",,"","A. Erceg","",50,https://media.api-sports.io/football/players/15890.png,Attacker,205
15892,26,,"",,"","N. Laursen","",11,https://media.api-sports.io/football/players/15892.png,Attacker,206
15900,26,,"",,"","A. Mumin","",16,https://media.api-sports.io/football/players/15900.png,Defender,728
15901,28,,"",,"","M. Pedersen","",3,https://media.api-sports.io/football/players/15901.png,Defender,170
15905,25,,"",,"","M. Kofod Andersen","",38,https://media.api-sports.io/football/players/15905.png,Midfielder,517
15906,23,,"",,"","O. Antman","",19,https://media.api-sports.io/football/players/15906.png,Attacker,410
15908,24,,"",,"","M. Damsgaard","",24,https://media.api-sports.io/football/players/15908.png,Midfielder,55
15909,26,,"",,"","M. Frese","",3,https://media.api-sports.io/football/players/15909.png,Defender,504
15911,24,,"",,"","M. Kudus","",14,https://media.api-sports.io/football/players/15911.png,Midfielder,48
15920,24,,"",,"","I. Sadiq","",11,https://media.api-sports.io/football/players/15920.png,Attacker,201
15972,34,,"",,"","A. Albers","",19,https://media.api-sports.io/football/players/15972.png,Attacker,186
16367,23,,"",,"","W. Pacho","",51,https://media.api-sports.io/football/players/16367.png,Defender,85
17365,29,,"",,"","H. Toffolo","",15,https://media.api-sports.io/football/players/17365.png,Defender,65
17579,29,,"",,"","S. Szmodics","",23,https://media.api-sports.io/football/players/17579.png,Midfielder,57
17597,25,,"",,"","D. O&apos;Shea","",26,https://media.api-sports.io/football/players/17597.png,Defender,57
17661,22,,"",,"","J. Branthwaite","",32,https://media.api-sports.io/football/players/17661.png,Defender,45
17714,26,,"",,"","L. Woolfenden","",6,https://media.api-sports.io/football/players/17714.png,Defender,57
17736,27,,"",,"","D. Iversen","",31,https://media.api-sports.io/football/players/17736.png,Goalkeeper,46
17756,27,,"",,"","O. Afolayan","",17,https://media.api-sports.io/football/players/17756.png,Attacker,186
18146,31,,"",,"","D. Ward","",1,https://media.api-sports.io/football/players/18146.png,Goalkeeper,46
18397,26,,"",,"","J. Taylor","",14,https://media.api-sports.io/football/players/18397.png,Midfielder,57
18592,24,,"",,"","I. Ndiaye","",10,https://media.api-sports.io/football/players/18592.png,Attacker,45
18599,25,,"",,"","S. Thomas","",22,https://media.api-sports.io/football/players/18599.png,Midfielder,83
18737,38,,"",,"","J. Ruddy","",26,https://media.api-sports.io/football/players/18737.png,Goalkeeper,34
18739,33,,"",,"","W. Boly","",30,https://media.api-sports.io/football/players/18739.png,Defender,65
18741,31,,"",,"","C. Coady","",4,https://media.api-sports.io/football/players/18741.png,Defender,46
18742,32,,"",,"","M. Doherty","",2,https://media.api-sports.io/football/players/18742.png,Defender,39
18744,27,,"",,"","M. Kilman","",26,https://media.api-sports.io/football/players/18744.png,Defender,48
18746,24,,"",,"","M. Gibbs-White","",10,https://media.api-sports.io/football/players/18746.png,Midfielder,65
18753,28,,"",,"","Adama Traoré","",11,https://media.api-sports.io/football/players/18753.png,Attacker,36
18755,25,,"",,"","João Virgínia","",12,https://media.api-sports.io/football/players/18755.png,Goalkeeper,45
18758,36,,"",,"","S. Coleman","",23,https://media.api-sports.io/football/players/18758.png,Defender,45
18765,31,,"",,"","André Gomes","",26,https://media.api-sports.io/football/players/18765.png,Midfielder,79
18766,27,,"",,"","D. Calvert-Lewin","",9,https://media.api-sports.io/football/players/18766.png,Attacker,45
18767,27,,"",,"","A. Lookman","",11,https://media.api-sports.io/football/players/18767.png,Attacker,499
18771,31,,"",,"","Ricardo Pereira","",21,https://media.api-sports.io/football/players/18771.png,Defender,46
18772,36,,"",,"","J. Evans","",35,https://media.api-sports.io/football/players/18772.png,Defender,33
18778,27,,"",,"","H. Barnes","",11,https://media.api-sports.io/football/players/18778.png,Midfielder,34
18779,27,,"",,"","H. Choudhury","",17,https://media.api-sports.io/football/players/18779.png,Midfielder,46
18784,28,,"",,"","J. Maddison","",10,https://media.api-sports.io/football/players/18784.png,Midfielder,47
18785,32,,"",,"","N. Mendy","",26,https://media.api-sports.io/football/players/18785.png,Midfielder,116
18786,28,,"",,"","W. Ndidi","",6,https://media.api-sports.io/football/players/18786.png,Midfielder,46
18788,37,,"",,"","J. Vardy","",9,https://media.api-sports.io/football/players/18788.png,Attacker,46
18794,33,,"",,"","Kiko Femenía","",17,https://media.api-sports.io/football/players/18794.png,Defender,533
18797,33,,"",,"","C. Kabasele","",27,https://media.api-sports.io/football/players/18797.png,Defender,494
18799,30,,"",,"","A. Masina","",5,https://media.api-sports.io/football/players/18799.png,Defender,503
18805,31,,"",,"","A. Doucouré","",16,https://media.api-sports.io/football/players/18805.png,Midfielder,45
18806,29,,"",,"","W. Hughes","",19,https://media.api-sports.io/football/players/18806.png,Midfielder,52
18809,30,,"",,"",Deulofeu,"",,https://media.api-sports.io/football/players/18809.png,Attacker,494
18812,37,,"",,"","Adrián","",13,https://media.api-sports.io/football/players/18812.png,Goalkeeper,543
18813,35,,"",,"","A. Cresswell","",3,https://media.api-sports.io/football/players/18813.png,Defender,48
18814,27,,"",,"","I. Diop","",31,https://media.api-sports.io/football/players/18814.png,Defender,36
18819,34,,"",,"","M. Antonio","",9,https://media.api-sports.io/football/players/18819.png,Attacker,48
18823,24,,"",,"","B. Johnson","",18,https://media.api-sports.io/football/players/18823.png,Defender,57
18830,35,,"",,"","M. Arnautović","",8,https://media.api-sports.io/football/players/18830.png,Attacker,505
18835,37,,"",,"",Guaita,"",13,https://media.api-sports.io/football/players/18835.png,Goalkeeper,538
18843,32,,"",,"","J. Schlupp","",15,https://media.api-sports.io/football/players/18843.png,Midfielder,52
18845,34,,"",,"","P. van Aanholt","",,https://media.api-sports.io/football/players/18845.png,Defender,426
18846,27,,"",,"","A. Wan-Bissaka","",29,https://media.api-sports.io/football/players/18846.png,Defender,48
18847,35,,"",,"","J. Ward","",2,https://media.api-sports.io/football/players/18847.png,Defender,52
18858,37,,"",,"","A. Begović","",31,https://media.api-sports.io/football/players/18858.png,Goalkeeper,45
18860,25,,"",,"","M. Travers","",42,https://media.api-sports.io/football/players/18860.png,Goalkeeper,35
18861,29,,"",,"","N. Aké","",6,https://media.api-sports.io/football/players/18861.png,Defender,50
18862,33,,"",,"","N. Clyne","",17,https://media.api-sports.io/football/players/18862.png,Defender,52
18867,31,,"",,"","Diego Rico","",16,https://media.api-sports.io/football/players/18867.png,Defender,546
18869,33,,"",,"","A. Smith","",15,https://media.api-sports.io/football/players/18869.png,Defender,35
18870,27,,"",,"","D. Brooks","",7,https://media.api-sports.io/football/players/18870.png,Midfielder,35
18872,27,,"",,"","L. Cook","",4,https://media.api-sports.io/football/players/18872.png,Midfielder,35
18873,30,,"",,"","R. Fraser","",24,https://media.api-sports.io/football/players/18873.png,Midfielder,41
18881,32,,"",,"","J. King","",13,https://media.api-sports.io/football/players/18881.png,Attacker,96
18883,27,,"",,"","D. Solanke","",19,https://media.api-sports.io/football/players/18883.png,Attacker,47
18886,35,,"",,"","M. Dúbravka","",1,https://media.api-sports.io/football/players/18886.png,Goalkeeper,34
18894,31,,"",,"","J. Lascelles","",6,https://media.api-sports.io/football/players/18894.png,Defender,34
18895,33,,"",,"","F. Lejeune","",24,https://media.api-sports.io/football/players/18895.png,Defender,728
18896,30,,"",,"","Javier Manquillo","",22,https://media.api-sports.io/football/players/18896.png,Defender,538
18899,29,,"",,"","I. Hayden","",14,https://media.api-sports.io/football/players/18899.png,Midfielder,34
18901,27,,"",,"","S. Longstaff","",36,https://media.api-sports.io/football/players/18901.png,Midfielder,34
18902,28,,"",,"",Kenedy,"",24,https://media.api-sports.io/football/players/18902.png,Midfielder,720
18906,31,,"",,"","Ayoze Pérez","",22,https://media.api-sports.io/football/players/18906.png,Attacker,533
18911,32,,"",,"","N. Pope","",22,https://media.api-sports.io/football/players/18911.png,Goalkeeper,34
18917,35,,"",,"","B. Mee","",16,https://media.api-sports.io/football/players/18917.png,Defender,55
18918,31,,"",,"","C. Taylor","",21,https://media.api-sports.io/football/players/18918.png,Defender,41
18929,25,,"",,"","D. McNeil","",7,https://media.api-sports.io/football/players/18929.png,Attacker,45
18931,33,,"",,"","C. Wood","",11,https://media.api-sports.io/football/players/18931.png,Attacker,65
18932,36,,"",,"","F. Forster","",20,https://media.api-sports.io/football/players/18932.png,Goalkeeper,47
18935,35,,"",,"","A. McCarthy","",1,https://media.api-sports.io/football/players/18935.png,Goalkeeper,41
18940,30,,"",,"","J. Stephens","",5,https://media.api-sports.io/football/players/18940.png,Defender,41
18941,29,,"",,"","M. Targett","",13,https://media.api-sports.io/football/players/18941.png,Defender,34
18943,32,,"",,"","J. Vestergaard","",23,https://media.api-sports.io/football/players/18943.png,Defender,46
18947,31,,"",,"","M. Lemina","",5,https://media.api-sports.io/football/players/18947.png,Midfielder,39
18949,33,,"",,"","Oriol Romeu","",14,https://media.api-sports.io/football/players/18949.png,Midfielder,547
18955,32,,"",,"","D. Ings","",18,https://media.api-sports.io/football/players/18955.png,Attacker,48
18959,27,,"",,"","Robert Sánchez","",1,https://media.api-sports.io/football/players/18959.png,Goalkeeper,49
18960,34,,"",,"","J. Steele","",23,https://media.api-sports.io/football/players/18960.png,Goalkeeper,51
18961,32,,"",,"","D. Burn","",33,https://media.api-sports.io/football/players/18961.png,Defender,34
18963,33,,"",,"","L. Dunk","",5,https://media.api-sports.io/football/players/18963.png,Defender,51
18964,29,,"",,"",Bernardo,"",5,https://media.api-sports.io/football/players/18964.png,Defender,176
18967,25,,"",,"","L. Østigård","",55,https://media.api-sports.io/football/players/18967.png,Defender,94
18968,28,,"",,"","Y. Bissouma","",8,https://media.api-sports.io/football/players/18968.png,Midfielder,47
18970,33,,"",,"","P. Groß","",13,https://media.api-sports.io/football/players/18970.png,Midfielder,165
18973,30,,"",,"","S. March","",7,https://media.api-sports.io/football/players/18973.png,Midfielder,51
18997,33,,"",,"","L. Bacuna","",7,https://media.api-sports.io/football/players/18997.png,Defender,202
19004,31,,"",,"","B. De Cordova-Reid","",14,https://media.api-sports.io/football/players/19004.png,Attacker,46
19012,32,,"",,"","M. Bettinelli","",13,https://media.api-sports.io/football/players/19012.png,Goalkeeper,49
19025,33,,"",,"","T. Cairney","",10,https://media.api-sports.io/football/players/19025.png,Midfielder,36
19026,26,,"",,"","L. de la Torre","",14,https://media.api-sports.io/football/players/19026.png,Midfielder,538
19030,24,,"",,"","M. O&apos;Riley","",33,https://media.api-sports.io/football/players/19030.png,Midfielder,51
19032,24,,"",,"","R. Sessegnon","",30,https://media.api-sports.io/football/players/19032.png,Midfielder,36
19035,21,,"",,"","H. Elliott","",19,https://media.api-sports.io/football/players/19035.png,Midfielder,40
19043,30,,"",,"","T. Kongolo","",23,https://media.api-sports.io/football/players/19043.png,Defender,203
19065,34,,"",,"","Ivo Pinto","",12,https://media.api-sports.io/football/players/19065.png,Defender,205
19068,26,,"",,"","F. Passlack","",15,https://media.api-sports.io/football/players/19068.png,Defender,176
19070,24,,"",,"","M. Aarons","",37,https://media.api-sports.io/football/players/19070.png,Defender,35
19071,28,,"",,"","E. Buendía","",10,https://media.api-sports.io/football/players/19071.png,Midfielder,66
19073,26,,"",,"","B. Godfrey","",5,https://media.api-sports.io/football/players/19073.png,Defender,499
19088,27,,"",,"","D. Henderson","",1,https://media.api-sports.io/football/players/19088.png,Goalkeeper,52
19119,25,,"",,"","L. Davis","",3,https://media.api-sports.io/football/players/19119.png,Defender,57
19128,28,,"",,"","J. Harrison","",11,https://media.api-sports.io/football/players/19128.png,Attacker,45
19130,29,,"",,"","K. Phillips","",8,https://media.api-sports.io/football/players/19130.png,Midfielder,57
19136,24,,"",,"","J. Clarke","",47,https://media.api-sports.io/football/players/19136.png,Attacker,57
19143,31,,"",,"","S. Johnstone","",31,https://media.api-sports.io/football/players/19143.png,Goalkeeper,39
19145,27,,"",,"","T. Adarabioyo","",4,https://media.api-sports.io/football/players/19145.png,Defender,49
19147,34,,"",,"","C. Dawson","",15,https://media.api-sports.io/football/players/19147.png,Defender,39
19152,31,,"",,"","C. Townsend","",22,https://media.api-sports.io/football/players/19152.png,Defender,57
19163,29,,"",,"","J. Murphy","",23,https://media.api-sports.io/football/players/19163.png,Midfielder,34
19170,22,,"",,"","M. Rogers","",27,https://media.api-sports.io/football/players/19170.png,Attacker,66
19172,34,,"",,"","Ø. Nyland","",13,https://media.api-sports.io/football/players/19172.png,Goalkeeper,536
19177,29,,"",,"","K. Hause","",30,https://media.api-sports.io/football/players/19177.png,Defender,66
19179,31,,"",,"","T. Mings","",5,https://media.api-sports.io/football/players/19179.png,Defender,66
19182,27,,"",,"","A. Tuanzebe","",40,https://media.api-sports.io/football/players/19182.png,Defender,57
19185,26,,"",,"","K. Davis","",9,https://media.api-sports.io/football/players/19185.png,Attacker,494
19187,29,,"",,"","J. Grealish","",10,https://media.api-sports.io/football/players/19187.png,Midfielder,50
19191,30,,"",,"","J.  McGinn","",7,https://media.api-sports.io/football/players/19191.png,Midfielder,66
19192,23,,"",,"","J. Ramsey","",41,https://media.api-sports.io/football/players/19192.png,Midfielder,66
19194,27,,"",,"","T. Abraham","",90,https://media.api-sports.io/football/players/19194.png,Attacker,489
19197,39,,"",,"","S. Carson","",33,https://media.api-sports.io/football/players/19197.png,Goalkeeper,50
19209,27,,"",,"","F. Tomori","",23,https://media.api-sports.io/football/players/19209.png,Defender,489
19220,25,,"",,"","M. Mount","",7,https://media.api-sports.io/football/players/19220.png,Midfielder,33
19221,27,,"",,"","H. Wilson","",8,https://media.api-sports.io/football/players/19221.png,Midfielder,36
19235,24,,"",,"","D. Spence","",24,https://media.api-sports.io/football/players/19235.png,Defender,47
19245,25,,"",,"","M. Tavernier","",16,https://media.api-sports.io/football/players/19245.png,Midfielder,35
19248,22,,"",,"","N. Wood-Gordon","",15,https://media.api-sports.io/football/players/19248.png,Defender,41
19263,26,,"",,"","L. Kelly","",25,https://media.api-sports.io/football/players/19263.png,Defender,34
19265,29,,"",,"","A. Webster","",4,https://media.api-sports.io/football/players/19265.png,Defender,51
19281,24,,"",,"","A. Semenyo","",24,https://media.api-sports.io/football/players/19281.png,Attacker,35
19298,27,,"",,"","M. Cash","",2,https://media.api-sports.io/football/players/19298.png,Defender,66
19305,27,,"",,"","R. Yates","",22,https://media.api-sports.io/football/players/19305.png,Midfielder,65
19312,26,,"",,"","S. Benda","",23,https://media.api-sports.io/football/players/19312.png,Goalkeeper,36
19322,32,,"",,"","M. van der Hoorn","",3,https://media.api-sports.io/football/players/19322.png,Defender,207
19337,28,,"",,"","O. McBurnie","",16,https://media.api-sports.io/football/players/19337.png,Attacker,534
19341,31,,"",,"","D. Bentley","",25,https://media.api-sports.io/football/players/19341.png,Goalkeeper,39
19346,27,,"",,"","R. Henry","",3,https://media.api-sports.io/football/players/19346.png,Defender,55
19352,27,,"",,"","Sergi Canós","",7,https://media.api-sports.io/football/players/19352.png,Midfielder,532
19354,27,,"",,"","E. Konsa","",4,https://media.api-sports.io/football/players/19354.png,Defender,66
19360,23,,"",,"","J. Žambůrek","",13,https://media.api-sports.io/football/players/19360.png,Midfielder,206
19361,29,,"",,"","S. Benrahma","",17,https://media.api-sports.io/football/players/19361.png,Attacker,80
19362,26,,"",,"","J. Dasilva","",10,https://media.api-sports.io/football/players/19362.png,Midfielder,55
19364,28,,"",,"","N. Maupay","",8,https://media.api-sports.io/football/players/19364.png,Attacker,81
19365,27,,"",,"","C. Ogbene","",21,https://media.api-sports.io/football/players/19365.png,Attacker,57
19366,29,,"",,"","O. Watkins","",11,https://media.api-sports.io/football/players/19366.png,Attacker,66
19395,31,,"",,"","J. Pelupessy","",4,https://media.api-sports.io/football/players/19395.png,Midfielder,202
19428,28,,"",,"","J. Bowen","",20,https://media.api-sports.io/football/players/19428.png,Attacker,48
19461,26,,"",,"","L. Nmecha","",10,https://media.api-sports.io/football/players/19461.png,Attacker,161
19465,29,,"",,"","David Raya","",22,https://media.api-sports.io/football/players/19465.png,Goalkeeper,42
19480,29,,"",,"","H. Reed","",6,https://media.api-sports.io/football/players/19480.png,Midfielder,36
19484,27,,"",,"","A. Armstrong","",9,https://media.api-sports.io/football/players/19484.png,Attacker,41
19485,25,,"",,"","B. Brereton","",17,https://media.api-sports.io/football/players/19485.png,Attacker,41
19495,23,,"",,"","N. Collins","",22,https://media.api-sports.io/football/players/19495.png,Defender,55
19497,32,,"",,"","B. Martins Indi","",4,https://media.api-sports.io/football/players/19497.png,Defender,201
19524,28,,"",,"","C. Adams","",18,https://media.api-sports.io/football/players/19524.png,Attacker,503
19541,29,,"",,"","C. Walton","",28,https://media.api-sports.io/football/players/19541.png,Goalkeeper,57
19545,25,,"",,"","R. James","",24,https://media.api-sports.io/football/players/19545.png,Defender,49
19546,28,,"",,"","C. Kipré","",21,https://media.api-sports.io/football/players/19546.png,Defender,93
19549,27,,"",,"","A. Robinson","",33,https://media.api-sports.io/football/players/19549.png,Defender,36
19558,33,,"",,"","Sam Morsy","",5,https://media.api-sports.io/football/players/19558.png,Midfielder,57
19573,29,,"",,"","J. Lumley","",13,https://media.api-sports.io/football/players/19573.png,Goalkeeper,41
19586,26,,"",,"","E. Eze","",10,https://media.api-sports.io/football/players/19586.png,Midfielder,52
19587,28,,"",,"","R. Manning","",3,https://media.api-sports.io/football/players/19587.png,Defender,41
19599,32,,"",,"","E. Martínez","",23,https://media.api-sports.io/football/players/19599.png,Goalkeeper,66
19617,23,,"",,"","M. Olise","",17,https://media.api-sports.io/football/players/19617.png,Midfielder,157
19684,30,,"",,"","R. Matthews","",31,https://media.api-sports.io/football/players/19684.png,Goalkeeper,52
19719,27,,"",,"","J. Bree","",14,https://media.api-sports.io/football/players/19719.png,Defender,41
19720,25,,"",,"","T. Chalobah","",27,https://media.api-sports.io/football/players/19720.png,Defender,52
19733,25,,"",,"","F. Downes","",4,https://media.api-sports.io/football/players/19733.png,Midfielder,41
19760,26,,"",,"","J. Justin","",2,https://media.api-sports.io/football/players/19760.png,Defender,46
19789,31,,"",,"","E. Pinnock","",5,https://media.api-sports.io/football/players/19789.png,Defender,55
19824,25,,"",,"","J. Zemura","",33,https://media.api-sports.io/football/players/19824.png,Defender,494
19825,28,,"",,"","J. Aribo","",7,https://media.api-sports.io/football/players/19825.png,Midfielder,41
19959,27,,"",,"","B. White","",4,https://media.api-sports.io/football/players/19959.png,Defender,42
20007,27,,"",,"","C. Chaplin","",10,https://media.api-sports.io/football/players/20007.png,Attacker,57
20089,30,,"",,"","W. Burns","",7,https://media.api-sports.io/football/players/20089.png,Attacker,57
20093,22,,"",,"","J. Hill","",23,https://media.api-sports.io/football/players/20093.png,Defender,35
20167,31,,"",,"","J. Donacien","",44,https://media.api-sports.io/football/players/20167.png,Defender,57
20206,26,,"",,"","G. Osho","",3,https://media.api-sports.io/football/players/20206.png,Defender,108
20355,26,,"",,"","A. Ramsdale","",30,https://media.api-sports.io/football/players/20355.png,Goalkeeper,41
20457,29,,"",,"","C. Burgess","",15,https://media.api-sports.io/football/players/20457.png,Defender,57
20480,33,,"",,"","K. van Veen","",,https://media.api-sports.io/football/players/20480.png,Attacker,202
20520,32,,"",,"","I. Balliu","",20,https://media.api-sports.io/football/players/20520.png,Defender,728
20521,32,,"",,"","T. Delaine","",3,https://media.api-sports.io/football/players/20521.png,Defender,95
20537,25,,"",,"","I. Niane","",7,https://media.api-sports.io/football/players/20537.png,Attacker,77
20541,27,,"",,"","G. Larsonneur","",30,https://media.api-sports.io/football/players/20541.png,Goalkeeper,1063
20542,32,,"",,"","D. Léon","",16,https://media.api-sports.io/football/players/20542.png,Goalkeeper,108
20545,29,,"",,"","J. Castelletto","",21,https://media.api-sports.io/football/players/20545.png,Defender,83
20546,30,,"",,"","B. Chardonnet","",5,https://media.api-sports.io/football/players/20546.png,Defender,106
20554,30,,"",,"","H. Belkebla","",93,https://media.api-sports.io/football/players/20554.png,Midfielder,77
20558,26,,"",,"","H. Magnetti","",8,https://media.api-sports.io/football/players/20558.png,Midfielder,106
20566,25,,"",,"","Y. Diouf","",94,https://media.api-sports.io/football/players/20566.png,Goalkeeper,93
20576,32,,"",,"","Y. Salmier","",22,https://media.api-sports.io/football/players/20576.png,Defender,111
20586,27,,"",,"","R. Raveloson","",97,https://media.api-sports.io/football/players/20586.png,Midfielder,108
20589,25,,"",,"","B. Mbeumo","",19,https://media.api-sports.io/football/players/20589.png,Midfielder,55
20600,27,,"",,"","R. Perraud","",15,https://media.api-sports.io/football/players/20600.png,Defender,543
20633,30,,"",,"","J. Cabot","",19,https://media.api-sports.io/football/players/20633.png,Midfielder,116
20634,26,,"",,"","A. Claude-Maurice","",20,https://media.api-sports.io/football/players/20634.png,Midfielder,170
20638,24,,"",,"","E. Le Fée","",28,https://media.api-sports.io/football/players/20638.png,Midfielder,497
20648,29,,"",,"","I. Sissoko","",9,https://media.api-sports.io/football/players/20648.png,Attacker,1063
20649,28,,"",,"","Y. Wissa","",11,https://media.api-sports.io/football/players/20649.png,Midfielder,55
20654,28,,"",,"","F. Centonze","",18,https://media.api-sports.io/football/players/20654.png,Defender,83
20655,27,,"",,"","J. Duverne","",2,https://media.api-sports.io/football/players/20655.png,Defender,83
20656,25,,"",,"","E. Ebosse","",23,https://media.api-sports.io/football/players/20656.png,Defender,494
20661,25,,"",,"","M. Sagnan","",5,https://media.api-sports.io/football/players/20661.png,Defender,82
20665,26,,"",,"","J. Bellegarde","",27,https://media.api-sports.io/football/players/20665.png,Midfielder,39
20692,25,,"",,"","H. Abdelli","",10,https://media.api-sports.io/football/players/20692.png,Midfielder,77
20696,25,,"",,"","P. Gueye","",18,https://media.api-sports.io/football/players/20696.png,Midfielder,533
20706,31,,"",,"","G. Gallon","",23,https://media.api-sports.io/football/players/20706.png,Goalkeeper,94
20725,32,,"",,"","J. Lopy","",8,https://media.api-sports.io/football/players/20725.png,Midfielder,77
20732,28,,"",,"","G. Perrin","",10,https://media.api-sports.io/football/players/20732.png,Attacker,108
20736,35,,"",,"","B. Maubleu","",1,https://media.api-sports.io/football/players/20736.png,Goalkeeper,1063
20761,34,,"",,"","F. Sotoca","",7,https://media.api-sports.io/football/players/20761.png,Attacker,116
20762,28,,"",,"","R. Descamps","",40,https://media.api-sports.io/football/players/20762.png,Goalkeeper,80
20780,28,,"",,"","Mathias Pereira Lage","",26,https://media.api-sports.io/football/players/20780.png,Midfielder,106
20782,27,,"",,"","F. Ayé","",19,https://media.api-sports.io/football/players/20782.png,Attacker,108
20784,28,,"",,"","F. Honorat","",9,https://media.api-sports.io/football/players/20784.png,Midfielder,163
20836,27,,"",,"","C. Operi","",27,https://media.api-sports.io/football/players/20836.png,Defender,111
20850,28,,"",,"","C. Arcus","",2,https://media.api-sports.io/football/players/20850.png,Defender,77
20861,26,,"",,"","L. Fomba","",26,https://media.api-sports.io/football/players/20861.png,Midfielder,1063
20866,32,,"",,"","B. Touré","",20,https://media.api-sports.io/football/players/20866.png,Midfielder,82
20916,23,,"",,"","C. Wooh","",4,https://media.api-sports.io/football/players/20916.png,Defender,94
20995,24,,"",,"","M. Lacroix","",5,https://media.api-sports.io/football/players/20995.png,Defender,52
21004,22,,"",,"","L. Agoumé","",18,https://media.api-sports.io/football/players/21004.png,Midfielder,536
21010,27,,"",,"","E. Owusu","",42,https://media.api-sports.io/football/players/21010.png,Midfielder,108
21020,28,,"",,"","T. Robinet","",9,https://media.api-sports.io/football/players/21020.png,Attacker,419
21079,31,,"",,"","M. Dupé","",31,https://media.api-sports.io/football/players/21079.png,Goalkeeper,84
21080,28,,"",,"","A. Olliero","",20,https://media.api-sports.io/football/players/21080.png,Goalkeeper,93
